# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Aug 01 17:57:47 PDT 2020 [seed=1596329862853]
# -overwrite ncov-wa-clade.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
445000	-44846.5553952116	-478.5913786939655	-44367.96401651764	0.09973297922458438	2020.1024528131252	14.654786895103488	2585.213936877981	130.65236984793438	6.8790493285942125	0.29645056086222604	0.18391190553701894	0.1947316774407311	0.32490585616002426	0.017842743298748145	7.551859552679845E-4	-44367.96401651764	-460.9694560281373
450000	-44832.94602087613	-481.12289531069274	-44351.82312556544	0.09959281755190398	2020.102592974798	14.972793194894269	3453.944746497352	134.58864351681092	5.483513122364183	0.29317035119938617	0.18029823108144136	0.19691010695270356	0.3296213107664693	0.08703282170612162	7.207599398286457E-4	-44351.82312556544	-464.432025272516
455000	-44851.40471698373	-502.08091647691515	-44349.32380050681	0.09539951960205557	2020.1067862727477	14.618243924767427	2402.268643827781	128.56396705842366	5.323506907604538	0.296096169905867	0.18385658182235148	0.19592589071470237	0.3241213575570796	0.03579781323508248	7.204386618991093E-4	-44349.32380050681	-486.5565734105136
460000	-44846.087616982506	-505.2285238164447	-44340.85909316606	0.09665532719822374	2020.1055304651516	14.90170671456384	2008.267643469395	122.73230570809847	6.379055301621628	0.2962417631855906	0.18258300875104125	0.1964932769109661	0.3246819511524025	0.020697642866619275	7.123660287857248E-4	-44340.85909316606	-490.4799975110328
465000	-44814.53816304924	-491.1886552563241	-44323.34950779292	0.0984092784798774	2020.10377651387	14.695217997067703	1487.454455478206	120.67596606090714	6.1462951298225095	0.2951168935466655	0.1838245599985768	0.19230101724552687	0.3287575292092313	0.030067785471484983	7.513163564417982E-4	-44323.34950779292	-475.46833316950364
470000	-44815.5581221817	-486.94519220368255	-44328.612929978015	0.10340907627197861	2020.098776716078	15.011888845172281	2065.6581087883737	123.53529781389898	6.447807379242057	0.29663171581006925	0.1868510285132007	0.196415295269392	0.32010196040733846	0.013485406430281547	6.469351729379142E-4	-44328.612929978015	-473.9558776393387
475000	-44831.47163301656	-501.433617197237	-44330.03801581932	0.11045626602316656	2020.0917295263266	15.486061300039268	2246.14932196352	122.7888668420098	5.799043951554856	0.2992706710695825	0.18294538380725864	0.19410623929627313	0.32367770582688604	0.01629018732677724	7.029035940445007E-4	-44330.03801581932	-487.0073831363602
480000	-44841.62846975268	-508.5269619861654	-44333.101507766514	0.10344916615267277	2020.0987366261973	15.53616990310163	1882.0301476072384	118.32975150737457	5.800225066259009	0.29699164904749115	0.18405770581328815	0.19381550105561032	0.3251351440836107	0.011511699606504456	6.643300217213567E-4	-44333.101507766514	-495.8515780635103
485000	-44869.53688406084	-544.5194283988299	-44325.01745566201	0.10865110726124226	2020.0935346850886	15.232142254758463	2001.6724131455594	118.68519355452372	6.10621783590446	0.29799262268867116	0.1838477099012878	0.19441932762668787	0.32374033978335354	0.05423705887760726	6.908597727637772E-4	-44325.01745566201	-530.8182462887592
490000	-44839.815926149146	-517.4816723371126	-44322.334253812034	0.10386865489308841	2020.0983171374567	14.901835255159002	1474.2146915434396	118.87682458154615	6.185879833272809	0.29925770480315717	0.17664045782022147	0.19513916700041434	0.3289626703762073	0.03095003399430097	6.736139660062371E-4	-44322.334253812034	-504.7480943499702
495000	-44827.5227018382	-524.9147116562677	-44302.60799018193	0.10727527957499831	2020.0949105127747	15.329038412024655	1405.7149420223395	114.22059832769791	6.32765117162516	0.2993818924719717	0.1799978124431042	0.19494176293600582	0.32567853214891845	0.013770390264861794	6.820680291818134E-4	-44302.60799018193	-512.3571880429304
500000	-44839.79095064551	-535.2475116938126	-44304.543438951696	0.10581047880117835	2020.0963753135486	15.202020570692753	1540.607471782252	116.81323455785781	6.669365671596882	0.29732331820897345	0.18446477358928776	0.19460788332893728	0.3236040248728017	0.025765775039419743	7.234409934752761E-4	-44304.543438951696	-520.8289297439957
505000	-44833.51796916012	-532.2392489273833	-44301.27872023274	0.11686966430756675	2020.0853161280422	15.543004073034838	1313.869304874744	111.60206873454608	7.987912365905902	0.29972741298774475	0.18035159571347972	0.19496403001964394	0.3249569612791318	0.004390726801117561	6.736604521216309E-4	-44301.27872023274	-519.8516863095713
510000	-44821.33643474133	-541.8148518886077	-44279.52158285272	0.11237899493311915	2020.0898067974167	15.560144922861188	1039.4929056953686	109.04221929536803	5.375598497922221	0.2954891511170951	0.1857040700835529	0.1948411184169013	0.3239656603824509	0.005459518376571838	6.627264172708549E-4	-44279.52158285272	-530.8472835543895
515000	-44833.05529122876	-541.5557300705068	-44291.499561158256	0.10972170764473495	2020.0924640847052	16.386719603577745	2019.1138908016692	115.347638954413	6.56820080044261	0.2991207009250159	0.17937019915296104	0.19522631716263758	0.32628278275938566	0.04186933764878727	6.411114104365569E-4	-44291.499561158256	-529.2335659886473
520000	-44835.806624050194	-527.8037932851973	-44308.002830765	0.10619843010122013	2020.0959873622487	16.46946621178455	2214.2011467393086	116.75303541651728	6.613111193085064	0.30319888032838377	0.18192243533396277	0.19169475208696782	0.3231839322506858	0.02496604039357528	6.112671766079949E-4	-44308.002830765	-515.6280116291068
525000	-44838.02675475672	-550.2519359713806	-44287.77481878534	0.10971006834897143	2020.092475724001	17.47789977478508	2657.365602629552	113.48361543767862	6.073552597841342	0.29806584400207153	0.1807316493821375	0.19819082227653942	0.32301168433925165	0.05487073977842896	6.526592691121975E-4	-44287.77481878534	-537.5333916855208
530000	-44833.05834839406	-553.7075531992492	-44279.350795194805	0.11437422437204868	2020.0878115679777	18.07379492202153	4191.819294079812	118.0007076325955	6.825973311280547	0.2950231964559726	0.18376765890674185	0.19858554422836433	0.32262360040892124	0.06277213797809413	6.485160172993673E-4	-44279.350795194805	-539.8544656920208
535000	-44815.48708414388	-553.5613373473346	-44261.92574679655	0.11636679400662543	2020.0858189983433	18.208158251594057	5792.705200066078	121.01607932153784	6.252417639163883	0.2947949227340151	0.18332841617382767	0.19676931770290118	0.325107343389256	0.0335826091390062	5.78878779984797E-4	-44261.92574679655	-539.6968883748011
540000	-44816.03979655173	-554.0370391119135	-44262.00275743982	0.12094201616566153	2020.0812437761842	18.78919747771551	6682.937933677248	120.43300024924937	7.424347184871692	0.29600063732705123	0.18647797985694484	0.19428401059306538	0.32323737222293847	0.04301396778558985	6.406037177420286E-4	-44262.00275743982	-539.3347252961488
545000	-44805.971716096814	-562.5599603403039	-44243.41175575651	0.11554892151915387	2020.0866368708307	17.86077895451928	3065.30193066556	112.24473325713932	5.609104041658085	0.2946507074504706	0.17878979762053612	0.19927075714193887	0.3272887377870543	0.02669987280845212	6.0793964016859E-4	-44243.41175575651	-550.4986492730435
550000	-44779.29656813398	-547.0881653232702	-44232.208402810706	0.11282343137145479	2020.0893623609784	16.57026282577034	3208.2961810144666	120.04243032387093	5.225846884524071	0.2972740960569164	0.17974983376821335	0.19594307473592965	0.3270329954389405	0.020779306376647103	6.398801055214698E-4	-44232.208402810706	-534.1303508994829
555000	-44809.21682153548	-550.2468747591194	-44258.969946776364	0.11067999864834789	2020.0915057937016	16.332279353321585	2840.5640895954734	121.62677140894743	5.528008664972876	0.3004084939446082	0.18305331806886233	0.19487673200523203	0.32166145598129725	0.004218943552074235	6.790824772249704E-4	-44258.969946776364	-536.4074853156588
560000	-44775.53432619087	-537.1249049357218	-44238.40942125515	0.10878573244660873	2020.0934000599032	16.24603481818308	2641.473030311789	121.22240751487698	6.565605235657494	0.29917527696030966	0.18644908222721532	0.19321847742001177	0.321157163392463	0.04240194503208619	6.074479417919034E-4	-44238.40942125515	-524.3523590051086
565000	-44771.790428614004	-527.0688624203599	-44244.72156619364	0.11370647414459124	2020.0884793182051	16.384421374266324	2226.293165956856	116.7743451831504	6.949290956245737	0.2971368729265603	0.18185959880969496	0.1952072399192485	0.32579628834449603	0.044169152442285364	6.431165165490666E-4	-44244.72156619364	-514.3673127216522
570000	-44779.26476496793	-533.5001977547706	-44245.764567213155	0.11696885125717982	2020.0852169410928	16.227968042051394	1682.2695582829044	112.56388855365265	4.9825751921737576	0.3006600018650611	0.18356928361168073	0.19292192983444845	0.3228487846888095	0.022813014287338982	6.471854792614576E-4	-44245.764567213155	-521.9865171566767
575000	-44773.984716055085	-546.349255373662	-44227.63546068142	0.10503081657151453	2020.0971549757783	16.308706067573866	1949.757111936708	113.2310888149781	6.4226880008837615	0.2976292327866629	0.18263759137404584	0.19365903233427217	0.32607414350501884	0.03639392672192317	6.898581305649743E-4	-44227.63546068142	-533.0808492298015
580000	-44774.2457472462	-564.7780044684182	-44209.46774277778	0.11880999232354301	2020.0833758000263	16.20248471563726	1572.2599031811774	111.50425729181046	6.80023191004607	0.3014404744793497	0.18314939759908017	0.19333647193995135	0.3220736559816185	0.0343590358305878	5.973599315239813E-4	-44209.46774277778	-553.4879566512013
585000	-44781.818729844315	-553.8674863834469	-44227.95124346087	0.12135957015192848	2020.0808262221979	16.47310505645899	1890.1629563417468	111.74162784453203	5.5346792272368495	0.29688490131035356	0.18227923214755604	0.19577980696993214	0.3250560595721581	0.0653248831122982	6.510134110559025E-4	-44227.95124346087	-541.9327326271355
590000	-44756.75823364563	-576.4209064913452	-44180.33732715429	0.12615454475242005	2020.0760312475975	17.07147561306611	1326.80034981855	104.53051660270047	6.69027529530811	0.2992646114766012	0.17945766222987367	0.19277168186385982	0.32850604442966497	0.058007194206003095	6.122498960960078E-4	-44180.33732715429	-565.7948583506235
595000	-44749.75873628293	-575.9659264096025	-44173.792809873325	0.12027081910859155	2020.0819149732413	16.999121303860885	1699.7177987646085	107.66819663457972	4.060641607597329	0.29826576480796235	0.18331846410272615	0.19265938939104546	0.3257563816982657	0.05462099951201925	6.47159695001735E-4	-44173.792809873325	-565.0007392621488
600000	-44739.15980802331	-568.8180755528628	-44170.34173247045	0.11544677927458996	2020.0867390130752	18.81946631881589	2231.0978340667657	105.01954396922956	6.400587279370272	0.2970239590882381	0.18441073277248057	0.19700127065289105	0.32156403748638995	0.03605347293450355	5.925050364826537E-4	-44170.34173247045	-557.5757235939537
605000	-44713.31334184642	-556.6208736631243	-44156.6924681833	0.1197639507171255	2020.0824218416328	17.73800529608112	1833.6366718910792	106.25378476409236	5.7513321201528065	0.2987466278130139	0.1858167729372244	0.19126072755423212	0.32417587169552925	0.045540859348093723	5.878018912908557E-4	-44156.6924681833	-545.7155176511842
610000	-44722.62050980893	-587.9129680915914	-44134.70754171733	0.11875185145804953	2020.0834339408918	17.277952712642442	1572.6872490859225	105.76493837849907	5.629238762060176	0.2987805817251625	0.18301627442716042	0.19249854438680106	0.3257045994608757	0.01097084039339269	5.625841089098224E-4	-44134.70754171733	-577.1649898847955
615000	-44739.30184310881	-599.5514494804902	-44139.750393628325	0.1217335001777737	2020.0804522921721	18.015017300333607	1549.7824577150536	101.85077316497194	5.634300066005008	0.298116727627141	0.18121212398527933	0.19489280131170042	0.32577834707587894	0.05388190584344153	5.494826758950806E-4	-44139.750393628325	-588.7920223178313
620000	-44721.1879951994	-592.3525911687522	-44128.835404030644	0.12287211971947819	2020.0793136726304	18.423407215936514	1434.6594508295973	99.48186124737238	5.314961871300582	0.30177009384876063	0.18259901022040978	0.18940748794241638	0.3262234079884129	0.0348072660117456	5.504121710659711E-4	-44128.835404030644	-582.0132570498109
625000	-44753.691330391586	-633.3766164943295	-44120.314713897256	0.12053230757214664	2020.0816534847777	19.048649346458717	1764.0108483082852	96.87515208648202	5.937926327634324	0.29886370574006565	0.18134178374079257	0.19677394530210163	0.3230205652170398	0.007961299223494925	6.06205917528952E-4	-44120.314713897256	-623.1929219649898
630000	-44738.60139093227	-624.9750501545502	-44113.62634077772	0.11876546401975009	2020.08342032833	18.00636134642455	1461.4098699878589	97.62374200011509	6.20124086863717	0.30049012867662916	0.1822384367660299	0.19391136237002113	0.3233600721873193	0.030714663002066937	5.492035373479907E-4	-44113.62634077772	-614.4938011767068
635000	-44699.691877978745	-584.7897237999844	-44114.90215417876	0.13456776672893145	2020.067618025621	17.632547073632775	1175.556278177263	99.45333703003965	5.626885283185581	0.2980381339107123	0.18369003690483182	0.1929916361822001	0.3252801930022553	0.10125823471888867	5.868949141806956E-4	-44114.90215417876	-574.9314893659852
640000	-44701.42776894061	-582.0896439106493	-44119.33812502996	0.12143192072805391	2020.0807538716217	17.442939847425365	1098.0364902253727	99.91265296861577	5.624819880503146	0.29281572359091945	0.18478770694441626	0.19876358381357284	0.32363298565109105	0.06023069136603601	5.951326590105954E-4	-44119.33812502996	-572.3896430917256
645000	-44668.373660657264	-564.4405192457496	-44103.933141411515	0.1092323287294849	2020.0929534636205	16.70660631343447	1345.9685071739318	108.53531575976422	4.637613337823123	0.2951509671699048	0.184263712111656	0.1973472639339093	0.3232380567845295	0.08841178784669397	6.357137220191165E-4	-44103.933141411515	-553.7114599388453
650000	-44672.334313252955	-562.7141744340887	-44109.620138818864	0.12048682526779324	2020.081698967082	17.868002767895206	2011.8693261749677	107.84503666982722	5.976233959868797	0.2982114547828866	0.1813691750720279	0.1973472639339093	0.32307210621117577	0.0062832038312703505	5.984579408042015E-4	-44109.620138818864	-551.582031535864
655000	-44661.030395947564	-556.9158734866318	-44104.114522460935	0.11068436380010804	2020.0915014285497	18.1841418949227	3117.6662380131556	112.7769603170593	7.0177090808158535	0.29445494822597146	0.1891976308195272	0.19541502761659987	0.32093239333790097	0.03366858900341432	5.925814043546952E-4	-44104.114522460935	-544.4718520306545
660000	-44632.22410897526	-534.4503685732461	-44097.77374040201	0.10549950072728988	2020.0966862916225	17.732076472183923	5742.543388170291	124.16902955496818	5.216381060466712	0.2924475506670008	0.18523416984784222	0.19894617952198468	0.32337209996317184	0.04131700941393358	6.027978313475105E-4	-44097.77374040201	-520.6434522813018
665000	-44648.19131856354	-563.499763989776	-44084.691554573765	0.10972147410026009	2020.0924643182495	18.234218193267747	5416.512051612762	120.41772865833525	6.003976955467255	0.29727180323110625	0.18322793627330128	0.1978503008967684	0.32164995959882364	0.06329287288314614	5.11113466867929E-4	-44084.691554573765	-548.20798619579
670000	-44646.74082077513	-557.8555621933958	-44088.88525858173	0.11637451922316215	2020.0858112731266	18.615517669124515	5642.529108983076	120.260853769774	4.789664079934937	0.2964986112703399	0.1843484946020706	0.1932107993797287	0.3259420947478604	0.08560711215422392	5.006222043066841E-4	-44088.88525858173	-542.3117685106921
